id,split,MSA,EGY,EGY Translation
5245,corpus-6-test-corpus-26-train,لدي وصولها ، سوف ندفع ثمن شحنها إلى عنوان منزلك .,لما توصل، حندفع علشان نشحنه لبيتك .,"أنا يدفع నగదు, أنا يدفع నగదు "
5246,corpus-6-test-corpus-26-dev,هذه الأيام ، استخدم الكمبيوتر بشكل دائم في العمل .,الايام ديه انا علطول بأستخدم الكمبيوتر في الشغل .,""""""" """""" """""""
5250,corpus-6-test-corpus-26-train,أوه ! موافق ، لقد فهمت ، سوف آتي إلى مكانك .,اوة، حاضر، فاهم . حاجيلك المكان .,"Okay, i n'a! Okay, i n'"
5259,corpus-6-test-corpus-26-train,لا ، هذا يكفي .,لأ، كفاية كده .,"ليس, هذا ضروري."
5261,corpus-6-test-corpus-26-train,هل لي أن آخذ بطانية ووسادة ؟,ممكن بطانية و مخدة؟,أنا بحاجة إلي إبخذ بطانية ووسادة؟
5262,corpus-6-test-corpus-26-train,هل يمكنك أن تحضر هنا قريباً بقدر المستطاع ، من فضلك ؟,ممكن تيجي هناك قد ما تقدر بسرعة، من فضلك؟,ଆପଣ ଆପଣ ଆପଣ ଆପଣ ଆପ
5263,corpus-6-test-corpus-26-train,"قدحاً من القهوة , من فضلك .",فنجان قهوة، إذا سمحت .,"ଆପଣ ଖାଦ, ଆପଣ."
5267,corpus-6-test-corpus-26-test,ابحث عن كروت لمناظر تعكس طبيعة جزر هاواي .,عايز كروت تذكارية لهاواي .,ଆପଣ ପାର୍ ଗୁଡ଼ିକ ଜାପା 
5272,corpus-6-test-corpus-26-train,هل لك بأن تضيق منطقة الوسط سنتيمترات ؟,ممكن تضيقلي وسط الفستان ب تلاته سانتي؟,ଆପଣ ଆପଣ ଉତ୍ତର ଉତ୍ତର 
5289,corpus-6-test-corpus-26-train,إنني في نفس السن .,انا في نفس السن .,أنا వయస్సు.
5300,corpus-6-test-corpus-26-train,ألا تحضر لي بعض القهوة ؟,ممكن تجيبلي شويه قهوة؟,Ǹjɔ a jɔ a nɔ?
5307,corpus-6-test-corpus-26-dev,ثلاث مائة وخمسون دولارا ؟ إن هذا يفوق ميزانيتي .,تلتميه و خمسين دولار؟ ده فوق ميزانيتي .,"Â£30 dollars? Ɛh, a jɔ."
5323,corpus-6-test-corpus-26-train,"هل نحتاج إلى طرح هذا للتصويت ؟ إن لم نكن في حاجة إلى هذا ، فإمكاني أن أعتقد حينئذ أننا قد وصلنا إلى نتيجة , سأقوم بإرسالها إلى مجلس إدارتنا صباح غد .",احنا محتاجين نعمل تصويت عالموضوع ده؟ لو لأ، متهيألي اننا كدة وصلنا لنتيجة، واللي حأوصلها لمجلس الادارة بتاعنا بكرة الصبح .,ଆପଣ ଆପଣ ଆପଣ ଆପଣ ଆପ
5334,corpus-6-test-corpus-26-train,هل تعرف ما إذا كان هناك أي فنادق رخيصة الأسعار ؟,تعرف فيه اى اوتيلات مش غاليه؟,ଆପଣ ଜଣ ଯେ فنادق ଉତ୍ତମ?
5361,corpus-6-test-corpus-26-train,صباح الخير . هل استرحت في نومك ؟,صباح الخير؟ نمت كويس؟,Bonjour. Vous êtes sûr?
5364,corpus-6-test-corpus-26-train,ماذا تنوي أن تفعل عقب الانتهاء من المدرسة . ؟,ناوي تعمل ايه بعد ما تخلص المدرسة؟,ଆପଣ ଆପଣ ଆପଣ ଆସି مدرسة
5366,corpus-6-test-corpus-26-train,سرقت حقيبتي في الشارع .,اتسرقت شنطة كتفي و انا في الشارع .,أنا أزيلي سيارتي.
5367,corpus-6-test-corpus-26-train,هل كان لديك أية خدمات أخرى إلى جانب طعام الإفطار هذا الصباح ؟,عندكم خدمات تانية غير الفطر النهاردة الصبح؟,ଆପଣ ଆପଣ ଆପଣ ଆପଣ ଆପ
5407,corpus-6-test-corpus-26-train,من فضلك ، أريد فنجاناً من القهوة البيضاء .,عايز فنجان قهوة بيضا، من فضلك .,"أنا, أنا بحاجة إلي شاي بني."
5410,corpus-6-test-corpus-26-test,وهو كذلك . هل فندق شيراتون قريب من هناك ؟,تمام . فندق شيراتون قريب من هنا؟,ଏହା. Hôtel Sharipov dekat?
5411,corpus-6-test-corpus-26-train,أتمنى ألا تكون متعبا جدا .,اتمنى انك ما تكونش تعبان .,أنا أنا بحاجة لأن أنا لست بحاجة.
5431,corpus-6-test-corpus-26-train,أبغي تأجير سيارة من هذا الطراز لمدة يومين .,عايز أأجر عربية من الفئة ديه لمده اسبوعين .,أنا بحاجة لإعادة سيارتك.
5436,corpus-6-test-corpus-26-train,سآخذ صورة لجاك دانيلز .,حاجرب اشرب جاك دانيالز .,أنا يمكن صورة جاك دانيلز.
5437,corpus-6-test-corpus-26-train,أريد كيساً من الفشار ، من فضلك .,عايز كيس فيشار، من فضلك .,أنا بحاجة لمساعدة.
5447,corpus-6-test-corpus-26-train,سقط مني واحدا من عصى التزلج .,عصيان التزحلق عالجليد وقعت مني .,أنا أزيلي أحد العصى.
5455,corpus-6-test-corpus-26-train,نحن لا نجلب أية هدايا إلى الحفل ، وبدلا من ذلك يحضر الضيوف أموالاً نقدية .,احنا مش بنجيب هدايا الجواز لمكتب الاستقبال بحسب العادة، بدل كده، الضيوف بينقطوا بفلوس .,Nous n'avons a n'a n'a n
5458,corpus-6-test-corpus-26-train,أود أن أرسله عن طريق البريد .,عايز ابعته بالبريد البري او البحري.,أنا بحاجة إلي رسالة.
5492,corpus-6-test-corpus-26-train,وصلت الطائرة متأخرة بسبب الثلج الكثيف .,الطيارة حتوصل متأخرة بسبب عاصفة ثلجية .,পাই طائرة أخيرة نتيجة للغاية.
5518,corpus-6-test-corpus-26-train,الفاتورة من فضلك ؟,الحساب، من فضلك.,ଆପଣ ଆପଣ?
5521,corpus-6-test-corpus-26-train,من فضلك هل يمكنك أن تتلقى رسالة ؟,ممكن تستلم الرسالة، من فضلك؟,ଆପଣ ଆପଣ ଆପଣ ଆପଣ ଆପ
5540,corpus-6-test-corpus-26-train,آسف ، لا يمكنني متابعتك . هل من الممكن أن تتحدث ببطء أكثر من فضلك .,أسف، مش قادر افهمك . ممكن تتكلم بشويش شوية، من فضلك؟,أنا لست بحاجة. يمكنك متابعتك. يمكنك
5549,corpus-6-test-corpus-26-dev,ماذا يمكنني أن أريك ؟,ايه اللي اقدر اوريهولك؟,أنا يمكنك أن أريك؟
5559,corpus-6-test-corpus-26-train,هل يمكنني أن التقط بعض الصور ؟,ممكن اخد صورة؟,أنا يمكنك لصق بعض الصور؟
5570,corpus-6-test-corpus-26-train,من مائة .,واحد من أصل ميه .,""""""" - a n'a."
5584,corpus-6-test-corpus-26-dev,رقم الرحلة الجوية اتش بي تسعة وثمانين المتجهة إلى طوكيو في الحادي عشر من مارس .,رقم الرحلة اتش بي تسعة و تمانين رايحة اليابان في حداشر مارس .,ASUS a n'a n'a n'a n'
5585,corpus-6-test-corpus-26-train,هل بإمكاني الحصول على طبق آخر مثل هذا ؟,ممكن اخد طبق تاني زى ده؟,أنا يمكنك تجربة طبق أخرى?
5594,corpus-6-test-corpus-26-dev,هل لديك واحدة أخرى ؟,عندك واحد تاني؟,ଆପଣ ఇంకొక?
5596,corpus-6-test-corpus-26-train,من فضلك ، احضر طعام الإفطار إلى غرفتي في السابعة من صباح الغد .,لو سمحت ابعت الفطار لأوضتي بكرة سبعة الصبح .,"Please, a n'a n'a n'a n"
5615,corpus-6-test-corpus-26-train,عامل الصيانة سيصعد في الحال .,حيكون عندك عامل الصيانه حالا .,గ్యాస్ లీక్ లీక్.
5617,corpus-6-test-corpus-26-dev,آسف سأعود لاحقاً .,اسف . حأرجعلك بعدين.,أنا যাব.
5640,corpus-6-test-corpus-26-test,كيف أستقلها ؟,ازاي أقدر أخده؟,كيف أنا وصلها؟
5648,corpus-6-test-corpus-26-train,هل هناك أماكن شاغرة بالنسبة لرحلة الخميس ؟,فيه اماكن فاضية في رحلة يوم الخميس؟,ଆପଣ ଆପଣ ଆପଣ ଫ୍ରାଫ?
5657,corpus-6-test-corpus-26-train,عفواً . هلا سمحت لي بالمرور ؟,لا مؤاخذة . ممكن أعدي؟,"Okay. Okay, a t'am a t'a "
5680,corpus-6-test-corpus-26-train,هل لديك أية نباتات أو فواكه ؟,عندم اى خضار أو فاكهة؟,ଆପଣ بذور أو ফুল?
5684,corpus-6-test-corpus-26-train,من فضلك أخبرني كيف أملأ بطاقة النزول إلى البر ؟,من فضلك قوللي ازاي املى استمارة النزول ديه؟,أنا فضلك أخبرني كيف انزعي بطاقة جديدة?
5695,corpus-6-test-corpus-26-train,أعتقد أن سيارتي تستحق حوالي خمسة آلاف دولارا .,اظن ان عربيتي تساوي حوالي خمستلاف دولار .,أنا فكر سيارتي بحاجة إلى خمسة دولار.
5706,corpus-6-test-corpus-26-train,هل هذا الطعام منخفض السعرات الحرارية ؟,الاكل ده منخفض السعرات؟,ଆପଣ ଖାଦ ଖାଦ ନିୟ?
5717,corpus-6-test-corpus-26-train,أية حافلة يجب أن آخذ إلى المحطة ؟,انه اوتوبيس مفروض أخده للمحطة؟,ايه حافلة لازم أن خذ إلى المحطة؟
5723,corpus-6-test-corpus-26-train,"نعم , إنه هو . ولكن ستضطر إلى الدوران يسارا في إشارة المرور الثالثة وتستمر في ذلك الشارع حتى تصل إلى الطريق رقم ستة وستين .",أيوه، ده . لكن لازم تحود شمال عند تالت اشارة مرور و تفضل ماشي في الشارع لحد ما توصل لطريق سته و ستين .,"Okay, okay. Namun, vous avez l'arahkan "
5733,corpus-6-test-corpus-26-dev,"أريد كوبا من الماء لأتناول بعض الدواء , من فضلك .",عايز كوبايه ميه علشان اخد الدوا، من فضلك .,"أنا بحاجة لعلاج بعض الأدوية, i s'"
5761,corpus-6-test-corpus-26-train,أكون ممتنا جدا لو أخذتني إلى الشاطئ .,حأكون ممنونه اكتر لو اخدتني للشاطئ .,أنا أنا أنا أنا أنا أنا أنا أنا أنا 
5772,corpus-6-test-corpus-26-train,آسف . لقد اتصلت بالرقم الخطأ . هذه وكالة تانكيوشا الصحفية .,انا اسف . انت طلبت رقم غلط . ديه تانكيوشا برس.,ଆଫ. أنا కాల్ చేశారు. ଏହି ଟେନ
5779,corpus-6-test-corpus-26-train,إننا سندفع الحساب ونغادر .,احنا بنعمل تشيك اوت.,Nous n'abat a n'a n'a n
5830,corpus-6-test-corpus-26-dev,ما نوع هذه الموسيقى ؟,ايه المزيكا ديه؟,ايه نوع الموسيقى?
5847,corpus-6-test-corpus-26-train,"من فضلك أعط طفلك هذا الدواء الشراب , جرعة واحدة بعد كل وجبة .",من فضلك ادي الشراب ده لأبنك، جرعة واحدة، بعد كل وجبة .,Please aidez a sɛ sɛ sɛ sɛ
5848,corpus-6-test-corpus-26-train,"هذا الموديل متوفر بمقاسات ثمانية وعشرين , وواحد وثلاثين وخمسة وثلاثين سنتيمترا .",الموديل ده متوفر لمقاسات تمانية و عشرين، واحد وتلاتين و مقاس خمسه تلاتين سانتي .,"ଏହି ଫ୍ଲା ଗୁଡ଼ିକ, ଏ"
5875,corpus-6-test-corpus-26-train,"أوه , يبدو كأنه قرعة .",اوه، ده شكله كتير .,"Okay, a n'a n'a n'a n"
5898,corpus-6-test-corpus-26-train,هل يمكن أن أستعمل هاتفك ؟,ممكن أستعمل تليفونك؟,ଆପଣ يمكنك استخدام هاتفك؟
5902,corpus-6-test-corpus-26-test,رائحته جميلة . كم ثمنه ؟,ريحته حلوة قوي . تمنه كام؟,جميلة. كم ثمنه?
5906,corpus-6-test-corpus-26-train,أريد أن أعيد التأكيد على رحلتي إلى شيكاغو في السابع عشر .,عايز أأكد حجزي لطيارة شيكاغو يوم سبعتاشر .,أنا ingin ahadi ekateli kɔ Edinburgh.
5913,corpus-6-test-corpus-26-train,أكلت كثيرا نوعا ما .,انا اكلت اكتر من اللازم .,أنا খান كثير.
5914,corpus-6-test-corpus-26-train,هل يمكن أن أتحدث إلى السيدة براون ؟,ممكن اتكلم مع مس براون؟,""""""" Ǹ j'ai a gě s'a s"
5916,corpus-6-test-corpus-26-train,"هذا البيت يبدو مريحا للمعيشة فيه , أليس كذلك ؟",البيت ده شكله مناسب ان الواحد يعيش فيه، مش كده؟,"ଏହି منزل يبدو جميل, ليس?"
5934,corpus-6-test-corpus-26-dev,أريد أن أحجز على شركة نورث وست إيرلينز على الرحلة رقم صفر ثمانية ستة في الخامس .,عايز أحجز على خطوط نورثويست رحلة زيرو تمانية سته ليوم خمسة.,أنا ingin akomodasi Northern Star Flyer a tiketi 
5940,corpus-6-test-corpus-26-train,"محفظتي , جواز السفر ومتعلقات شخصية أخرى .",محفظتي، باسبوري و غيره من الحاجات الشخصية .,"أنا, కారు, కారు, ఇంక অন্য الأشياء"
5956,corpus-6-test-corpus-26-train,متى تغلقون ؟,امتى بتقفل؟,Quand s'en?
5974,corpus-6-test-corpus-26-test,انتظر دقيقة . ربما أكون قد تركته في غرفة الاستراحة .,استنى دقيقة . ممكن اكون سبته في الحمام .,أنا انتظار دقيقتين. Maybe i tinggalkan gâteau 
