id,split,MSA,EGY,EGY Translation
4588,corpus-6-test-corpus-26-train,عانيت من ألم في الرقبة أثناء نومي ؟,حصللي تشنج في رقبتي و انا نايم .,يُشعر ألم في الرقبة أثناء نومي؟
4594,corpus-6-test-corpus-26-train,نعم ، لا توجد مشكلة . هل من الممكن أن أرى جواز سفرك ؟,تمام، مافيش مشكلة . ممكن اشوف جواز سفرك؟,Yes
4615,corpus-6-test-corpus-26-test,لا امتلك أي نقود .,ماعيش فلوس .,لا يمكنك استخدام أي نقود.
4624,corpus-6-test-corpus-26-train,متى يتعين علي أن أكون في المحطة ؟,امتى مفروض اكون موجود في المحطة؟,When I was in the prison?
4630,corpus-6-test-corpus-26-train,هناك مطاعم كثيرة قريبة من هنا .,فيه مطاعم كتيرة في المنطقة هنا .,هناك فنادق كثيرة قريبة من هنا.
4635,corpus-6-test-corpus-26-train,بجوار حجرة الإيداع .,جنب أوضة الامانات .,على مدار الساعة.
4640,corpus-6-test-corpus-26-train,إنه لمن دواعي السرور أن أتحدث معك .,انبسطت بالكلام معاك .,They are a very willing to talk with you.
4644,corpus-6-test-corpus-26-test,هل هناك جولة بعد الظهر ؟,فيه رحلة بعد الضهر؟,Yes
4648,corpus-6-test-corpus-26-test,إنني مع أصدقائي .,انا مع صاحبي .,أنا مع أصدقائي.
4653,corpus-6-test-corpus-26-train,لقد تمتعت بإقامتي . شكراً لك .,استمتعت بأفامتي، أشكرك .,لقد تمتعت بإقامتي. شكراً لك.
4654,corpus-6-test-corpus-26-train,الشاطئ أسفل يمينا . ياله من منظر رائع .,الشط يا دوبك تحتي . اد ايه منظر جميل ز.,يبدو جميلًا.
4658,corpus-6-test-corpus-26-train,شكراً لك على الانتظار ، يا أستاذه مكجوير . هاك هو . امض من فضلك .,أشكرك لأنتظارك، انسه ماكجير . اهو جه، اتفضلي، إذا سمحتي .,"Congratulations, a wonderful shepherd...."
4662,corpus-6-test-corpus-26-train,هل لديك أي صورة لبطاقة هوية ؟,معاك بطاقة شخصية عليها صورتك؟,Yes
4671,corpus-6-test-corpus-26-train,سبعاً ، من فضلك .,سبعة، لو تكرمت .,أنت أنت أنت!
4674,corpus-6-test-corpus-26-train,أريد أن أرسل هذا إلى المغسلة . متى ستكون جاهزة ؟,عايز أبعت ده للغسيل، امتى حيكون جاهز ؟,When would you send this to the pharmacy?
4685,corpus-6-test-corpus-26-train,لقد خلعت البنطلون .,عندي بنطلون مقلم .,لقد خلعت البنطلون.
4699,corpus-6-test-corpus-26-train,نعم . تم نقل أمتعة شخص آخر إلى غرفتي تواً . من فضلك ، هل من الممكن أن تقوم بفحصها ؟,أيوه . شنط واحد تاني اتبعتت لأوضتي دلوقتي . ممكن تراجع ده، من فضلك؟,Yes
4714,corpus-6-test-corpus-26-train,هل من الممكن أن تفصل أكثر ؟,ممكن نكون عندي مشروحة اكتر بالتفاصيل؟,Yes
4729,corpus-6-test-corpus-26-train,هل استرحت في نومك ؟,نمت كويس؟,Yes
4733,corpus-6-test-corpus-26-train,هلا ضغطت على زر مصراع النافذة ؟,ممكن تضغط زرار التصوير؟,Why did you hide the icon in the upper-right corner of the
4740,corpus-6-test-corpus-26-train,مفتاحين من فضلك ؟,مفتاحين، إذا سمحت .,كيف يمكنك استخدام هذه الطريقة؟
4742,corpus-6-test-corpus-26-dev,أريد مصباحاً .,عايز لمبة .,أنا ريد مصباحًا.
4744,corpus-6-test-corpus-26-train,في نهاية الممر .,في اخر الطرقة .,beginning of the early autumn.
4773,corpus-6-test-corpus-26-dev,أرغب في الحصول على بعض ورق الرسائل .,عايز مفكرة .,They want to buy a paper.
4788,corpus-6-test-corpus-26-train,هل سنذهب بالحافلة ؟,حنروح بالاوتوبيس؟,هل يذهب على حافلة؟
4790,corpus-6-test-corpus-26-train,هل قلت إنك ستغادر إلى طوكيو غدا ؟,انت قلت انك سايبنا و رايح لطوكيو بكرة؟,Yes
4795,corpus-6-test-corpus-26-test,دعني أنام حتى التاسعة .,خليني انام لحد تسعة .,Please be a few days later.
4801,corpus-6-test-corpus-26-train,يجب أن أنتقل إلى عربة مكيفة واحد صفر صفر . هل هذا ممكن ؟,لازم اسافر على طيارة ايه دبليو واحد زيرو زيرو . ينفع؟,Please leave the Arab Emirates.
4813,corpus-6-test-corpus-26-train,كيف حال اللعب معك هذه الأيام ؟,اخبار لعبتك ايه الايام ديه؟,كيف يمكن أن تلعب معك هذه الأيام؟
4814,corpus-6-test-corpus-26-dev,أشعر بضيق في الصدر .,صدري طابق عليا .,أنا لست على ظهرك.
4826,corpus-6-test-corpus-26-train,لا توجد مشكلة . إذا حضرت في الخامس من سبتمبر ، فسيكون بإمكانك الاستمتاع بعرض فيلم علمي لأن عندنا يوماً خاصاً مفتوحاً أول يوم جمعة من كل شهر .,مافيش مشكلة . لو انت جيت في خمسة مارس، حتستمتع بالفرجة على فيلم علمي لأننا بيكون عندنا يوم مفتوح في اول جمعة من كل شهر .,They need to be able to remember a few days. If you
4828,corpus-6-test-corpus-26-train,هل لديكم أية جولة سياحية أخرى ؟,عندك رحلة تانية؟,Yes
4836,corpus-6-test-corpus-26-train,حسنا . خصم خمسة في المائة . هل يوافقك لك ؟,حاضر، ادي خمسة في الميه خصم . كده كويس؟,حسنا. خصم خمسة في المائة.
4845,corpus-6-test-corpus-26-train,إنني ذاهب إلى باريس .,انا رايح باريس .,أنا ذاهب إلى باريس.
4848,corpus-6-test-corpus-26-train,إنها ليست أحدث طراز ، أليس كذلك ؟,ده مش اخر نموذج، مش كده؟,ليس ذلك ؟
4857,corpus-6-test-corpus-26-train,موعده المقرر هو الثامنة والنصف مساءْ بالتوقيت المحلي .,متسجلة في جدول المواعيد عالساعة تمانية و نص بلليل بالتوقيت المحلي .,They announced the deadline for the evening.
4889,corpus-6-test-corpus-26-train,"أظهر هذا المبنى معنا , من فضلك .",شاركنا في المشروع ده، من فضلك .,"يظهر هذا المبنى معنا, فضلك."
4894,corpus-6-test-corpus-26-train,حسناً . أريد سلطانية من الحجم المتوسط ، وكرات الأرز .,اوكي . حاخد طبق رز وسط .,حسناً. I want a princess of a few sizes
4901,corpus-6-test-corpus-26-train,كيف يبدو هذا ؟,ايه رأيك في شكله؟,كيف يبدو هذا؟
4924,corpus-6-test-corpus-26-train,أريد أن أرى ذاك الذي في نافذة العرض ، من فضلك .,عايز اشوف ده في الشباك، من فضلك .,我想 seeing anyone in the sidebar.
4945,corpus-6-test-corpus-26-train,مستحيل . نحن في إجازة . إنني أرفض الجلوس في غرفة بالفندق ومشاهدة البيسبول في التلفاز . أريد الذهاب لمشاهدة مسرحية .,لايمكن . احنا في اجازة . ارفض اني افضل في اوضه فندق و اتفرج عالبيسبول في التليفزيون . انا عايز اخرج اتفرج على مسرحية .,They're going to go to a hotel and watch a movie.
4957,corpus-6-test-corpus-26-train,هل بإمكاني اللمس ؟,ممكن المسه؟,Yes
4974,corpus-6-test-corpus-26-train,أيمكنك الحضور إلى هنا لإصلاحه ؟,ممكن تيجي هنا علشان نصلحه؟,أنت بحاجة إلى ذلك?
4983,corpus-6-test-corpus-26-train,أريد بعض الألياف الصناعية .,عايز الياف صتاعية .,我想 بعض الألياف الصناعية.
4985,corpus-6-test-corpus-26-train,"اسمي "" تارو تاناكا "" لدي حجز مسبق .",اسمي تارو تاناكا . عندي حجز .,"""""""الإنجليزية: تارو تاناكا"" لدي حجز مسبق."
4990,corpus-6-test-corpus-26-train,أريد بعضاً من كريم التنظيف .,عايزة كريم اشيل بيه الماكياج .,لدي بعض كريم التنظيف.
5004,corpus-6-test-corpus-26-train,أريد رداءا ذات أكمام طويلة .,عايزة فستان حمالات .,They want to leave a few feet.
5009,corpus-6-test-corpus-26-train,لقد سُرقت حقيبتي .,اتسرقت من شنطني .,لقد قتلت حقيبتي.
5017,corpus-6-test-corpus-26-train,لقد تقابلنا بالصدفة لعدة مرات ، أليس كذلك ؟,شكل سككنا حتتقاطع كتير، مش كده؟,"لقد تقابلنا بالصدفة لعدة مرات, ليس كذلك"
5035,corpus-6-test-corpus-26-train,هل يمكنني أن ألقي نظرةً أخرى على قائمة الطعام ؟,ممكن أشوف المينيو تاني؟,Yes
5045,corpus-6-test-corpus-26-train,لا تزال تبدو عليهم علامات المرض وشحوبة الوجه .,شكلهم لسه ورور قللات خبرة .,They have a severe condition and a rash.
5082,corpus-6-test-corpus-26-train,كم عددها ؟,اد ايه؟,أربعة
5083,corpus-6-test-corpus-26-train,فراولة ، من فضلك .,عصير فراولة، إذا سمحت .,"Awesome, a good."
5090,corpus-6-test-corpus-26-dev,"قمة جبل "" فوجي "" هي اعلي قمة جبلية في اليابان حيث يبلغ ارتفاعها ثلاثة آلاف وسبعمائة وستون مترا .",جبل فوجي أعلى قمة في اليابان على ارتفاع تلات تلاف و سبعميه و سته و سبعين متر .,'Bوجي' is a southern southern southern southern southern 
5091,corpus-6-test-corpus-26-train,لا ، ليس بعد ، هناك الكثير نختار فيه .,لأ، لسه شويه . حاجات كتيرة حأختار من بينها .,ليس بعد ، هناك كثير من الأشخاص نختاروا 
5098,corpus-6-test-corpus-26-dev,أرغب في كريم مسائي للبشرة .,عايزة كريم مسائي .,They want to apply a foundation for acne.
5104,corpus-6-test-corpus-26-test,إنها بين المخبز ومحل الجزارة .,ده بين الفرن و الجزار .,وهي بين المخبز ومنطقة الجزارة.
5116,corpus-6-test-corpus-26-train,هل لك أن تقصّر الأكمام ؟,ممكن تقصر الاكمام ديه؟,Yes
5117,corpus-6-test-corpus-26-train,أخشى أن لا يكون هنا أية دورة لتعليم الجولف .,خايف انه ما يكونش فيه ملعب جولف قريب .,أنا لست هنا مدرسة تعليم الجولف.
5121,corpus-6-test-corpus-26-train,هل لك أن تريني الخاتم الثاني من جهة اليسار ؟,ممكن توريني الخاتم التاني من الشمال؟,Yes
5124,corpus-6-test-corpus-26-train,ألا تسأله أن يتصل بي ؟,ممكن تقوله يكلمني؟,Why did you ask him to go to a summit?
5138,corpus-6-test-corpus-26-train,لقد حاولت إجراء مكالمة دولية ، هل نجح ذلك معك من قبل ؟,بأحاول اعمل مكالمة دولية . الخط اتوصل؟,"لقد حاولت إجراء مكالمة دولية, لكن ليس نج"
5148,corpus-6-test-corpus-26-test,هذا خطأ .,ده غلط.,هذا الخطأ.
5175,corpus-6-test-corpus-26-train,نعم ، هي ، لأنك تستطيع أن ترى العلم أمام مكتب البريد .,أيوه، هو ده . لأنك تقدر تشوف العلم قدام مكتب البريد .,"Okay, a, because you can't read the Bible on the "
5207,corpus-6-test-corpus-26-test,بالتأكيد سوف ترسلهم ، أليس كذلك ؟,انت اكيد حتبعتهم، مش كده؟,"They will be able to leave them, which is a mistake?"
5219,corpus-6-test-corpus-26-train,أود إجراء مكالمة هاتفية باستخدام بطاقة ائتمان .,عايز اعمل مكالمة تليفونيه يالكريديت كارد .,Please use a phone call using a credit card.
